21527.916554394564,-2081.8351232795453,-9832.86067440746
21529.70187900289,-2081.630321432254,-9829.414075816438
21531.48688725961,-2081.425509311181,-9825.966914684792
21533.27157903868,-2081.22068693084,-9822.519191128324
21535.055954214145,-2081.0158543057128,-9819.070905262884
21536.840012660166,-2080.8110114502924,-9815.622057204377
21538.62375425085,-2080.606158379054,-9812.172647068752
21540.40717886042,-2080.401295106491,-9808.722674972
21542.190286363028,-2080.19642164709,-9805.27214103013
21543.973076632978,-2079.991538015347,-9801.821045359293
21545.755549544545,-2079.786644225755,-9798.369388075587
21547.537704972,-2079.581740292804,-9794.917169295166
21549.31954278975,-2079.376826230998,-9791.464389134317
21551.1010628721,-2079.171902054881,-9788.011047709246
21552.882265093514,-2078.966967778862,-9784.557145136308
21554.66314932847,-2078.762023417496,-9781.10268153187
21556.44371545143,-2078.55706898528,-9777.6476570123
21558.22396333685,-2078.352104496724,-9774.192071694077
21560.003892859328,-2078.147129966342,-9770.73592569371
21561.78350389344,-2077.942145408642,-9767.279219127724
21563.56279631381,-2077.73715083814,-9763.821952112708
21565.341769995088,-2077.5321462693464,-9760.364124765309
21567.12042481197,-2077.3271317167773,-9756.905737202174
21568.89876063901,-2077.1221071950054,-9753.446789540048
21570.67677735123,-2076.9170727184587,-9749.987281895754
21572.45447482328,-2076.7120283017034,-9746.527214386051
21574.23185292995,-2076.506973959264,-9743.066587127809
21576.0089115461,-2076.301909705669,-9739.605400237951
21577.78565054669,-2076.096835555448,-9736.143653833422
21579.56206980656,-2075.8917515231265,-9732.681348031228
21581.33816920069,-2075.686657623243,-9729.218482948409
21583.113948604077,-2075.481553870329,-9725.755058702063
21584.889407891704,-2075.2764402789185,-9722.291075409306
21586.66454693866,-2075.071316863554,-9718.82653318731
21588.43936562003,-2074.86618363878,-9715.36143215336
21590.213863810844,-2074.661040619167,-9711.895772424645
21591.988041386423,-2074.455887819187,-9708.429554118566
21593.76189822192,-2074.2507252534247,-9704.962777352455
21595.53543419242,-2074.04555293642,-9701.495442243688
21597.30864917331,-2073.840370882729,-9698.027548909757
21599.081543039825,-2073.635179106908,-9694.559097468133
21600.85411566731,-2073.4299776235016,-9691.090088036386
21602.62636693113,-2073.2247664470683,-9687.620520732078
21604.39829670666,-2073.019545592167,-9684.150395672876
21606.169904869348,-2072.8143150733517,-9680.679712976438
21607.94119129456,-2072.609074905228,-9677.208472760429
21609.71215585791,-2072.403825102272,-9673.736675142733
21611.48279843492,-2072.1985656790976,-9670.264320241153
21613.253118901084,-2071.9932966502583,-9666.791408173433
21615.02311713203,-2071.7880180303323,-9663.317939057612
21616.7927930034,-2071.582729833884,-9659.843913011542
21618.56214639083,-2071.3774320754865,-9656.369330153271
21620.331177169992,-2071.172124769711,-9652.894190600822
21622.099885216758,-2070.96680793114,-9649.418494472306
21623.868270406678,-2070.761481574339,-9645.9422418858
21625.636332615788,-2070.556145713903,-9642.46543295957
21627.40407171971,-2070.350800364392,-9638.988067811712
21629.171487594387,-2070.1454455404496,-9635.510146560602
21630.938580115777,-2069.940081256563,-9632.031669324486
21632.705349159794,-2069.7347075273656,-9628.55263622178
21634.47179460233,-2069.529324367441,-9625.07304737081
21636.237916319475,-2069.3239317913794,-9621.59290289005
21638.00371418725,-2069.118529813777,-9618.112202898024
21639.769188081707,-2068.913118449228,-9614.630947513244
21641.534337879,-2068.70769771232,-9611.149136854288
21643.29916345518,-2068.502267617651,-9607.666771039769
21645.0636646865,-2068.2968281798207,-9604.18385018838
21646.82784144916,-2068.0913794134785,-9600.70037441882
21648.591693619324,-2067.885921333128,-9597.21634384985
21650.35522107339,-2067.680453953425,-9593.731758600286
21652.118423687632,-2067.4749772889745,-9590.246618789004
21653.881301338333,-2067.2694913543746,-9586.760924534825
21655.643853901915,-2067.063996164244,-9583.274675956736
21657.40608125481,-2066.858491733191,-9579.78787317372
21659.167983273463,-2066.652978075821,-9576.300516304798
21660.92955983433,-2066.4474552067545,-9572.812605469026
21662.690810813976,-2066.2419231406125,-9569.324140785566
21664.451736088835,-2066.036381892001,-9565.835122373532
21666.21233553569,-2065.8308314755445,-9562.345550352156
21667.972609030938,-2065.625271905906,-9558.855424840662
21669.73255645146,-2065.419703197625,-9555.36474595843
21671.49217767376,-2065.214125365362,-9551.873513824712
21673.251472574644,-2065.0085384237527,-9548.381728558905
21675.01044103085,-2064.802942387416,-9544.88939028046
21676.76908291921,-2064.597337270986,-9541.39649910888
21678.527398116472,-2064.3917230890893,-9537.90305516363
21680.28538649957,-2064.1860998563634,-9534.409058564308
21682.04304794536,-2063.980467587437,-9530.914509430491
21683.800382330817,-2063.774826296956,-9527.419407881862
21685.557389532827,-2063.569175999548,-9523.923754038113
21687.314069428438,-2063.3635167099,-9520.427548018984
21689.07042189472,-2063.1578484425672,-9516.930789944248
21690.82644680868,-2062.952171212233,-9513.43347993374
21692.58214404745,-2062.746485033545,-9509.935618107358
21694.337513488168,-2062.540789921146,-9506.437204585003
21696.09255500795,-2062.3350858896847,-9502.938239486612
21697.8472684841,-2062.1293729538133,-9499.438722932256
21699.60165379377,-2061.923651128178,-9495.938655041924
21701.355710814296,-2061.717920427432,-9492.43803593576
21703.109439422933,-2061.512180866232,-9488.93686573387
21704.86283949708,-2061.3064324592315,-9485.43514455646
21706.61591091404,-2061.1006752211338,-9481.93287252374
21708.368653551297,-2060.89490916651,-9478.430049756022
21710.12106728633,-2060.6891343100683,-9474.926676373598
21711.873151996515,-2060.483350666464,-9471.42275249682
21713.624907559453,-2060.277558250362,-9467.91827824611
21715.37633385265,-2060.0717570764355,-9464.41325374192
21717.1274307537,-2059.865947159339,-9460.907679104725
21718.878198140275,-2059.660128513753,-9457.40155445511
21720.628635889927,-2059.4543011543424,-9453.894879913632
21722.378743880447,-2059.2484650957754,-9450.387655600887
21724.12852198954,-2059.0426203527304,-9446.879881637577
21725.87797009492,-2058.8367669399317,-9443.371558144418
21727.62708807441,-2058.63090487196,-9439.862685242171
21729.37587580585,-2058.42503416354,-9436.353263051642
21731.12433316708,-2058.219154829345,-9432.843291693642
21732.87246003603,-2058.0132668840683,-9429.332771289108
21734.6202562906,-2057.8073703423897,-9425.821701958985
21736.36772180879,-2057.601465218984,-9422.310083824184
21738.11485646859,-2057.3955515285493,-9418.79791700579
21739.861660148046,-2057.189629285769,-9415.285201624862
21741.608132725178,-2056.983698505331,-9411.771937802492
21743.3542740782,-2056.777759201925,-9408.25812565986
21745.100084085137,-2056.5718113902853,-9404.7437653181
21746.845562624232,-2056.365855085025,-9401.228856898566
21748.590709573746,-2056.1598903008808,-9397.713400522469
21750.335524811817,-2055.9539170525445,-9394.197396311143
21752.08000821677,-2055.747935354722,-9390.680844385975
21753.82415966696,-2055.541945222107,-9387.16374486839
21755.567979040723,-2055.335946669405,-9383.64609787987
21757.311466216408,-2055.1299397113185,-9380.127903541876
21759.05462107253,-2054.9239243625493,-9376.609161975988
21760.79744348738,-2054.717900637804,-9373.089873303765
21762.53993333961,-2054.511868551792,-9369.570037646878
21764.28209050765,-2054.305828119265,-9366.049655127006
21766.02391487013,-2054.099779354848,-9362.528725865865
21767.76540630561,-2053.8937222732907,-9359.00724998524
21769.50656469277,-2053.6876568893103,-9355.485227606909
21771.247389910208,-2053.481583217625,-9351.962658852775
21772.987881836616,-2053.2755012729463,-9348.43954384469
21774.72804035082,-2053.069411069992,-9344.91588270462
21776.46786533153,-2052.863312623487,-9341.391675554552
21778.20735665757,-2052.657205948145,-9337.866922516538
21779.946514207782,-2052.451091058692,-9334.341623712588
21781.685337861007,-2052.2449679698525,-9330.815779264873
21783.4238274962,-2052.038836696394,-9327.289389295534
21785.161982992307,-2051.832697252953,-9323.762453926794
21786.899804228324,-2051.626549654308,-9320.23497328089
21788.637291083254,-2051.420393915185,-9316.706947480125
21790.37444343611,-2051.2142300503124,-9313.17837664681
21792.111261166054,-2051.008058074427,-9309.649260903336
21793.84774415217,-2050.8018780022608,-9306.119600372123
21795.58389227359,-2050.595689848546,-9302.589395175622
21797.319705409605,-2050.3894936280267,-9299.058645436378
21799.055183439305,-2050.183289355435,-9295.527351276916
21800.790326242077,-2049.9770770455098,-9291.995512819836
21802.525133697138,-2049.770856713041,-9288.463130187776
21804.25960568386,-2049.564628372682,-9284.930203503423
21805.993742081613,-2049.3583920392166,-9281.39673288951
21807.72754276983,-2049.152147727394,-9277.86271846877
21809.4610076279,-2048.9458954519555,-9274.328160364066
21811.19413653536,-2048.7396352276583,-9270.793058698224
21812.92692937161,-2048.533367069244,-9267.257413594123
21814.65938601633,-2048.327090991469,-9263.721225174751
21816.39150634901,-2048.120807009079,-9260.184493563063
21818.12329024933,-2047.914515136832,-9256.647218882095
21819.85473759692,-2047.7082153894837,-9253.109401254917
21821.585848271403,-2047.5019077818283,-9249.571040804634
21823.31662215263,-2047.295592328544,-9246.032137654423
21825.047059120272,-2047.089269044432,-9242.492691927471
21826.77715905412,-2046.882937944246,-9238.952703747038
21828.50692183409,-2046.6765990427527,-9235.412173236393
21830.23634733992,-2046.470252354715,-9231.871100518852
21831.96543545163,-2046.2638978949003,-9228.329485717844
21833.69418604905,-2046.057535678072,-9224.78732895671
21835.4225990123,-2045.851165718995,-9221.244630358971
21837.15067422119,-2045.64478803244,-9217.7013900481
21838.878411555936,-2045.438402633177,-9214.15760814765
21840.605810896493,-2045.2320095360196,-9210.613284781186
21842.33287212308,-2045.0256087556536,-9207.068420072368
21844.059595115792,-2044.819200306899,-9203.523014144874
21845.78597975481,-2044.6127842045291,-9199.977067122423
21847.51202592033,-2044.4063604633184,-9196.43057912874
21849.23773349269,-2044.1999290980496,-9192.883550287655
21850.96310235211,-2043.993490123496,-9189.335980722995
21852.688132378946,-2043.787043554443,-9185.78787055868
21854.41282345358,-2043.580589405672,-9182.239219918622
21856.137175456355,-2043.3741276919636,-9178.690028926783
21857.86118826776,-2043.1676584281,-9175.140297707192
21859.5848617682,-2042.9611816289173,-9171.590026383905
21861.308195838265,-2042.7546973091091,-9168.039215081037
21863.03119035844,-2042.5482054835124,-9164.487863922712
21864.753845209296,-2042.341706166912,-9160.935973033147
21866.476160271483,-2042.1351993741036,-9157.383542536543
21868.19813542562,-2041.9286851198733,-9153.83057255719
21869.91977055245,-2041.7221634190196,-9150.277063219395
21871.64106553261,-2041.515634286336,-9146.723014647543
21873.36202024689,-2041.309097736617,-9143.168426965998
21875.082634576087,-2041.1025537846608,-9139.613300299205
21876.802908401,-2040.896002445263,-9136.057634771669
21878.522841602506,-2040.6894437332696,-9132.501430507917
21880.242434061573,-2040.4828776633976,-9128.944687632538
21881.96168565903,-2040.276304250488,-9125.387406270122
21883.680596275884,-2040.069723509345,-9121.829586545316
21885.39916579317,-2039.8631354547747,-9118.271228582846
21887.11739409192,-2039.656540101582,-9114.712332507455
21888.835281053187,-2039.4499374645768,-9111.152898443912
21890.55282655809,-2039.2433275585613,-9107.59292651702
21892.270030487794,-2039.03671039835,-9104.0324168517
21893.98689272344,-2038.830085998749,-9100.47136957283
21895.703413146293,-2038.6234543745788,-9096.909784805384
21897.41959163763,-2038.4168155406885,-9093.347662674329
21899.135428078705,-2038.210169511808,-9089.785003304734
21900.85092235085,-2038.003516302798,-9086.221806821675
21902.5660743354,-2037.79685592847,-9082.658073350258
21904.280883913867,-2037.590188403652,-9079.093803015685
21905.99535096756,-2037.383513743151,-9075.528995943108
21907.709475378,-2037.1768319617984,-9071.96365225782
21909.4232570267,-2036.970143074406,-9068.397772085103
21911.13669579524,-2036.7634470958087,-9064.831355550312
21912.84979156513,-2036.5567440408176,-9061.264402778794
21914.562544218043,-2036.350033924269,-9057.69691389598
21916.274953635577,-2036.1433167610207,-9054.128889027315
21917.987019699456,-2035.9365925658255,-9050.560328298352
21919.698742291384,-2035.7298613535509,-9046.9912318346
21921.4101212932,-2035.523123139024,-9043.42159976164
21923.121156586592,-2035.316377937079,-9039.851432205138
21924.83184805345,-2035.1096257625447,-9036.280729290726
21926.542195575585,-2034.902866630256,-9032.709491144136
21928.252199035,-2034.6961005550504,-9029.137717891144
21929.961858313563,-2034.4893275517636,-9025.565409657524
21931.671173293293,-2034.2825476352248,-9021.992566569115
21933.380143856142,-2034.0757608202807,-9018.419188751835
21935.088769884205,-2033.868967121805,-9014.84527633155
21936.797051259586,-2033.6621665545604,-9011.270829434276
21938.50498786439,-2033.4553591334268,-9007.695848186027
21940.21257958073,-2033.248544873248,-9004.120332712822
21941.919826290858,-2033.041723788865,-9000.544283140776
21943.626727876985,-2032.834895895123,-8996.967699596007
21945.333284221364,-2032.628061206872,-8993.390582204713
21947.039495206314,-2032.4212197389547,-8989.812931093104
21948.745360714165,-2032.2143715062168,-8986.23474638742
21950.450880627308,-2032.0075165235144,-8982.656028213993
21952.15605482813,-2031.800654805694,-8979.076776699167
21953.860883199068,-2031.5937863676472,-8975.496991969287
21955.565365622657,-2031.3869112241448,-8971.91667415084
21957.269501981373,-2031.1800293900808,-8968.335823370253
21958.973292157807,-2030.9731408803104,-8964.754439754066
21960.676736034493,-2030.7662457096856,-8961.172523428791
21962.379833494128,-2030.559343893069,-8957.590074521058
21964.08258441936,-2030.3524354453189,-8954.007093157552
21965.78498869286,-2030.1455203812884,-8950.42357946484
21967.48704619741,-2029.9385987158391,-8946.839533569737
21969.188756815707,-2029.7316704638336,-8943.254955598957
21970.89012043067,-2029.524735640136,-8939.669845679295
21972.591136925024,-2029.317794259647,-8936.084203937655
21974.29180618176,-2029.1108463371477,-8932.498030500858
21975.99212808377,-2028.903891887545,-8928.911325495867
21977.692102513975,-2028.6969309257088,-8925.324089049665
21979.39172935542,-2028.4899634665007,-8921.73632128923
21981.09100849106,-2028.2829895247933,-8918.148022341646
21982.789939804046,-2028.076009115455,-8914.559192333973
21984.48852317744,-2027.8690222533528,-8910.969831393371
21986.186758494357,-2027.662028953364,-8907.379939647033
21987.884645638005,-2027.4550292303547,-8903.789517222156
21989.582184491574,-2027.248023099203,-8900.198564245993
21991.279374938316,-2027.0410105748251,-8896.607080845863
21992.97621686152,-2026.8339916720108,-8893.015067149105
21994.672710144565,-2026.6269664056765,-8889.422523283112
21996.36885467069,-2026.4199347907015,-8885.829449375306
21998.064650323373,-2026.212896841966,-8882.235845553156
21999.760096986047,-2026.0058525743516,-8878.64171194417
22001.455194542155,-2025.7988020027296,-8875.047048675908
22003.14994287521,-2025.5917451419875,-8871.45185587592
22004.84434186874,-2025.38468200701,-8867.856133671914
22006.53839140629,-2025.1776126126783,-8864.259882191518
22008.23209137156,-2024.970536973873,-8860.663101562433
22009.925441648134,-2024.7634551055296,-8857.065791912446
22011.618442119696,-2024.5563670224408,-8853.46795336934
22013.311092670057,-2024.349272739545,-8849.869586060977
22015.00339318285,-2024.14217227172,-8846.270690115214
22016.69534354197,-2023.9350656338668,-8842.67126565999
22018.38694363117,-2023.7279528408656,-8839.071312823236
22020.07819333445,-2023.520833907614,-8835.470831733015
22021.769092535586,-2023.3137088490032,-8831.869822517348
22023.45964111857,-2023.1065776799217,-8828.26828530429
22025.149838967376,-2022.8994404152688,-8824.666220222001
22026.83968596605,-2022.692297069937,-8821.063627398637
22028.52918199855,-2022.4851476588644,-8817.460506962403
22030.21832694908,-2022.277992196863,-8813.85685904157
22031.90712070173,-2022.0708306988736,-8810.252683764433
22033.59556314069,-2021.8636631797945,-8806.647981259306
22035.283654150124,-2021.6564896545256,-8803.042751654588
22036.97139361429,-2021.4493101379653,-8799.436995078657
22038.65878141742,-2021.2421246450208,-8795.830711659994
22040.34581744391,-2021.0349331905868,-8792.223901527093
22042.032501578,-2020.8277357895709,-8788.616564808488
22043.71883370414,-2020.6205324568757,-8785.00870163277
22045.40481370676,-2020.4133232074064,-8781.400312128551
22047.09044147029,-2020.206108056115,-8777.79139642447
22048.775716879245,-2019.99888701782,-8774.181954649284
22050.46063981816,-2019.7916601074703,-8770.571986931687
22052.14521017159,-2019.5844273399744,-8766.961493400473
22053.829427824152,-2019.3771887302448,-8763.35047418449
22055.513292660507,-2019.1699442931945,-8759.738929412597
22057.19680456532,-2018.9626940437245,-8756.126859213671
22058.879963423253,-2018.755437996754,-8752.514263716668
22060.56276911916,-2018.5481761671972,-8748.901143050576
22062.24522153776,-2018.3409085699648,-8745.287497344447
22063.927320563893,-2018.1336352199708,-8741.67332672732
22065.609066082456,-2017.92635613218,-8738.058631328318
22067.29045797832,-2017.7190713214147,-8734.443411276603
22068.9714961364,-2017.5117808026384,-8730.827666701322
22070.65218044177,-2017.3044845907705,-8727.211397731782
22072.332510779383,-2017.0971827007277,-8723.594604497195
22074.01248703427,-2016.8898751474323,-8719.977287126889
22075.692109091546,-2016.6825619458052,-8716.359445750244
22077.37137683632,-2016.4752431107647,-8712.741080496588
22079.050290153744,-2016.267918657233,-8709.122191495404
22080.728848929062,-2016.060588600136,-8705.502778876189
22082.40705304749,-2015.8532529543995,-8701.882842768398
22084.08490239423,-2015.6459117349848,-8698.262383301624
22085.762396854705,-2015.4385649567384,-8694.641400605477
22087.439536314152,-2015.2312126346208,-8691.019894809526
22089.116320658133,-2015.023854783572,-8687.397866043555
22090.792749771856,-2014.8164914185056,-8683.775314437193
22092.46882354093,-2014.6091225543637,-8680.152240120255
22094.14454185076,-2014.401748206068,-8676.528643222477
22095.819904586948,-2014.1943683885504,-8672.904523873764
22097.494911635025,-2013.9869831167416,-8669.279882203942
22099.1695628806,-2013.7795924055752,-8665.654718342983
22100.843858209315,-2013.5721962699845,-8662.029032420805
22102.517797506844,-2013.3647947249408,-8658.402824567409
22104.19138065893,-2013.1573877853016,-8654.77609491286
22105.864607551342,-2012.9499754660364,-8651.148843587242
22107.537478069884,-2012.742557782086,-8647.521070720659
22109.20999210028,-2012.5351347483847,-8643.892776443254
22110.88214952852,-2012.327706379872,-8640.26396088526
22112.553950240483,-2012.120272691482,-8636.63462417693
22114.225394122062,-2011.9128336981605,-8633.0047664485
22115.896481059288,-2011.7053894148412,-8629.374387830348
22117.567210938123,-2011.497939856467,-8625.743488452765
22119.23758364469,-2011.2904850379796,-8622.112068446238
22120.907599065,-2011.0830249743624,-8618.480127941144
22122.57725708529,-2010.8755596804704,-8614.847667067977
22124.246557591658,-2010.668089171296,-8611.214685957282
22125.91550047033,-2010.460613461777,-8607.581184739627
22127.5840856075,-2010.2531325668615,-8603.947163545572
22129.252312889523,-2010.0456465014936,-8600.312622505806
22130.920182202663,-2009.838155280624,-8596.677561751008
22132.587693433285,-2009.6306589191945,-8593.041981411867
22134.25484646781,-2009.4231574321536,-8589.40588161916
22135.921641192603,-2009.215650834452,-8585.7692625037
22137.58807749413,-2009.0081391410365,-8582.13212419632
22139.25415525895,-2008.8006223669015,-8578.494466827877
22140.919874373616,-2008.5931005269128,-8574.856290529364
22142.585234724665,-2008.38557363606,-8571.217595431708
22144.25023619873,-2008.1780417093012,-8567.578381665891
22145.91487868245,-2007.9705047615848,-8563.93864936297
22147.57916206255,-2007.762962807865,-8560.29839865403
22149.243086225717,-2007.5554158630991,-8556.657629670195
22150.90665105876,-2007.34786394224,-8553.016342542624
22152.5698564484,-2007.1403070602369,-8549.374537402495
22154.232702281577,-2006.9327452320565,-8545.732214381107
22155.895188445123,-2006.725178472646,-8542.08937360969
22157.55731482596,-2006.5176067969671,-8538.446015219568
22159.219081310974,-2006.310030220024,-8534.802139342108
22160.88048778731,-2006.1024487566865,-8531.157746108735
22162.54153414187,-2005.894862421953,-8527.512835650849
22164.202220261788,-2005.6872712307904,-8523.867408099988
22165.86254603411,-2005.479675198153,-8520.221463587577
22167.522511346026,-2005.272074339009,-8516.575002245267
22169.182116084685,-2005.0644686683147,-8512.928024204608
22170.841360137376,-2004.8568582010355,-8509.280529597256
22172.50024339124,-2004.649242952135,-8505.63251855488
22174.158765733664,-2004.4416229365768,-8501.9839912092
22175.816927051907,-2004.2339981693672,-8498.334947691943
22177.474727233384,-2004.026368665387,-8494.685388134978
22179.13216616552,-2003.818734439641,-8491.035312670072
22180.78924373568,-2003.6110955071013,-8487.384721429124
22182.44595983143,-2003.403451882732,-8483.733614544042
22184.102314340234,-2003.1958035815023,-8480.081992146814
22185.758307149677,-2002.988150618376,-8476.42985436937
22187.413938147376,-2002.780493008328,-8472.777201343813
22189.069207220848,-2002.5728307663223,-8469.124033202148
22190.72411425793,-2002.3651639073355,-8465.470350076539
22192.378659146227,-2002.1574924463305,-8461.816152099102
22194.032841773464,-2001.9498163982828,-8458.161439402045
22195.686662027485,-2001.7421357782096,-8454.506212117602
22197.340119796103,-2001.534450600992,-8450.850470378018
22198.99321496716,-2001.3267608816495,-8447.194214315638
22200.645947428613,-2001.1190666351563,-8443.537444062767
22202.298317068293,-2000.9113678764827,-8439.88015975182
22203.950323774203,-2000.7036646206047,-8436.222361515222
22205.60196743439,-2000.495956882501,-8432.564049485442
22207.2532479369,-2000.2882446771432,-8428.905223794956
22208.90416516981,-2000.0805280195125,-8425.245884576329
22210.55471902124,-1999.8728069245808,-8421.586031962142
22212.204909379358,-1999.665081407329,-8417.92566608501
22213.85473613231,-1999.4573514827773,-8414.264787077605
22215.50419916844,-1999.2496171658177,-8410.603395072621
22217.15329837591,-1999.041878471472,-8406.94149020277
22218.802033643136,-1998.8341354147224,-8403.279072600888
22220.45040485845,-1998.6263880105485,-8399.61614239977
22222.0984119102,-1998.418636273925,-8395.952699732223
22223.74605468681,-1998.210880219844,-8392.288744731213
22225.39333307682,-1998.0031198632776,-8388.624277529638
22227.0402469686,-1997.795355219214,-8384.959298260446
22228.686796250862,-1997.5875863026345,-8381.29380705672
22230.332980812065,-1997.3798131285223,-8377.627804051455
22231.978800540863,-1997.172035711863,-8373.961289377765
22233.624255325914,-1996.964254067683,-8370.294263168762
22235.269345055887,-1996.756468210878,-8366.626725557611
22236.914069619528,-1996.5486781564805,-8362.958676677534
22238.558428905653,-1996.340883919476,-8359.290116661801
22240.20242280305,-1996.1330855148503,-8355.621045643664
22241.846051200504,-1995.925282957589,-8351.951463756404
22243.489313986986,-1995.7174762626817,-8348.28137113345
22245.132211051336,-1995.5096654451163,-8344.610767908194
22246.7747422826,-1995.30185051988,-8340.939654214055
22248.41690756973,-1995.0940315019625,-8337.268030184528
22250.058706801727,-1994.886208406396,-8333.595895953109
22251.700139867746,-1994.6783812480835,-8329.923251653372
22253.341206656867,-1994.4705500420605,-8326.250097418895
22254.981907058216,-1994.262714803314,-8322.576433383345
22256.62224096104,-1994.0548755468408,-8318.902259680357
22258.2622082545,-1993.8470322876276,-8315.22757644365
22259.9018088279,-1993.6391850406671,-8311.552383806995
22261.54104257055,-1993.4313338209563,-8307.876681904141
22263.179909371825,-1993.223478643485,-8304.20047086896
22264.818409121017,-1993.0156195232464,-8300.523750835271
22266.456541707605,-1992.807756475235,-8296.846521937023
